dataset,method,aggregation,depth,accuracy,accuracy_std,nodes,predicate_literals,mean_axp_length,runtime,runs
wine1-un,antihorn,depth_mean_across_runs,5,0.6981132075471698,0.041718550822080494,11.0,10.0,8.735849056603772,0.0162802383,10
wine1-un,antihorn,depth_mean_across_runs,7,0.7188679245283018,0.0326196288802263,15.0,14.0,11.667924528301887,0.02033943,10
wine1-un,horn,depth_mean_across_runs,5,0.6849056603773584,0.04176593136071444,11.4,10.4,4.292452830188679,0.016720562,10
wine1-un,horn,depth_mean_across_runs,7,0.6811320754716981,0.04307143061198471,15.4,14.4,5.879245283018868,0.022120101,10
wine1-un,square2cnf,depth_mean_across_runs,5,0.6962264150943396,0.04119376828632157,11.0,20.0,8.877358490566039,0.0217251968,10
wine1-un,square2cnf,depth_mean_across_runs,7,0.7113207547169811,0.037788223612075005,15.0,28.0,12.054716981132076,0.0284296559,10
wine1-un,unary,depth_mean_across_runs,5,0.6943396226415094,0.042470296895934886,11.2,5.1,4.211320754716981,0.0372768975,10
wine1-un,unary,depth_mean_across_runs,7,0.6943396226415094,0.04247029689593494,15.2,7.1,5.815094339622641,0.0505809572,10
wine2-un,affine,depth_mean_across_runs,5,0.6509433962264151,0.031130487222049245,13.6,13.7,9.09245283018868,0.0159149484,10
wine2-un,affine,depth_mean_across_runs,7,0.660377358490566,0.034447959591519875,18.2,18.4,12.29245283018868,0.020979999,10
wine2-un,antihorn,depth_mean_across_runs,5,0.6622641509433962,0.044870588633300554,13.6,12.6,8.90754716981132,0.0159084096,10
wine2-un,antihorn,depth_mean_across_runs,7,0.6660377358490566,0.03882087889814078,17.8,16.8,11.941509433962263,0.0207703193,10
wine2-un,horn,depth_mean_across_runs,5,0.6566037735849056,0.03421753587103255,13.2,12.2,4.684905660377359,0.0166443712,10
wine2-un,horn,depth_mean_across_runs,7,0.6566037735849056,0.034217535871032566,18.6,17.6,6.39056603773585,0.0219610213,10
wine2-un,square2cnf,depth_mean_across_runs,5,0.6622641509433962,0.044870588633300554,13.6,25.2,8.971698113207548,0.0229360474,10
wine2-un,square2cnf,depth_mean_across_runs,7,0.6660377358490566,0.03882087889814078,17.8,33.6,12.013207547169811,0.029141306999999998,10
wine2-un,unary,depth_mean_across_runs,5,0.620754716981132,0.0338105158634355,13.2,6.1,4.615094339622642,0.037282797900000005,10
wine2-un,unary,depth_mean_across_runs,7,0.6320754716981132,0.033575717773683345,18.4,8.7,6.343396226415094,0.050057860499999995,10
wine3-un,affine,depth_mean_across_runs,5,0.749056603773585,0.04270250363966783,11.4,10.5,9.367924528301888,0.0141054883,10
wine3-un,affine,depth_mean_across_runs,7,0.7377358490566037,0.04307143061198476,17.0,16.4,12.609433962264152,0.0193737556,10
wine3-un,antihorn,depth_mean_across_runs,5,0.7471698113207548,0.0570908463794225,11.6,10.6,9.056603773584907,0.0160106472,10
wine3-un,antihorn,depth_mean_across_runs,7,0.7283018867924528,0.057090846379422515,17.8,16.8,12.239622641509435,0.020446593199999998,10
wine3-un,horn,depth_mean_across_runs,5,0.7339622641509435,0.03922632988556653,12.4,11.4,4.79433962264151,0.0163174216,10
wine3-un,horn,depth_mean_across_runs,7,0.7339622641509435,0.03715485657293571,17.6,16.6,6.560377358490567,0.021271716099999997,10
wine3-un,square2cnf,depth_mean_across_runs,5,0.7452830188679245,0.057125478379197986,11.6,21.2,9.173584905660377,0.022460183,10
wine3-un,square2cnf,depth_mean_across_runs,7,0.7264150943396226,0.05572341241090994,17.8,33.6,12.469811320754717,0.0304079033,10
wine3-un,unary,depth_mean_across_runs,5,0.7471698113207548,0.02697812652770724,12.6,5.8,4.760377358490566,0.037748067,10
wine3-un,unary,depth_mean_across_runs,7,0.7547169811320755,0.02668327476175654,17.6,8.3,6.6,0.0511076679,10
winequality-red-bin,affine,depth_mean_across_runs,5,0.9889583333333333,0.007352589406981385,22.6,23.3,3.2895833333333337,0.020370273,10
winequality-red-bin,affine,depth_mean_across_runs,7,0.9860416666666666,0.006878155841341367,29.4,31.6,3.8485416666666667,0.0250092105,10
winequality-red-bin,antihorn,depth_mean_across_runs,5,0.9879166666666667,0.004585437227560869,23.2,22.2,2.737708333333333,0.0048899409,10
winequality-red-bin,antihorn,depth_mean_across_runs,7,0.9877083333333333,0.004218428485690969,27.6,26.6,2.978125,0.005356620899999999,10
winequality-red-bin,horn,depth_mean_across_runs,5,0.9908333333333333,0.0037008090540205218,20.4,19.4,2.705416666666667,0.0044794789,10
winequality-red-bin,horn,depth_mean_across_runs,7,0.99,0.004370036867375626,25.4,24.4,3.2556249999999998,0.0051081202999999995,10
winequality-red-bin,square2cnf,depth_mean_across_runs,5,0.9883333333333335,0.003136552719621189,21.2,40.4,3.4389583333333333,0.042829941100000005,10
winequality-red-bin,square2cnf,depth_mean_across_runs,7,0.9877083333333333,0.0038602616971354425,24.2,46.4,3.741458333333333,0.0488347981,10
winequality-red-bin,unary,depth_mean_across_runs,5,0.9916666666666666,0.0036746545987008266,27.8,13.4,2.2629166666666665,0.0025251246,10
winequality-red-bin,unary,depth_mean_across_runs,7,0.9895833333333334,0.0039283710065919535,37.4,18.2,3.3466666666666667,0.0028243605000000003,10
yeast,affine,depth_mean_across_runs,5,0.6959550561797754,0.019649183715411998,36.4,40.6,5.764943820224719,0.027447858799999995,10
yeast,affine,depth_mean_across_runs,7,0.7002247191011236,0.022700460733933562,83.6,96.5,10.814831460674158,0.0634118608,10
yeast,antihorn,depth_mean_across_runs,5,0.717752808988764,0.01734854747471351,45.2,44.2,5.088314606741573,0.012193224499999999,10
yeast,antihorn,depth_mean_across_runs,7,0.710561797752809,0.028203018129138786,111.8,110.8,8.17370786516854,0.0231462698,10
yeast,horn,depth_mean_across_runs,5,0.717752808988764,0.01734854747471351,45.2,44.2,5.074606741573033,0.011862459799999999,10
yeast,horn,depth_mean_across_runs,7,0.710561797752809,0.028203018129138786,111.8,110.8,8.191460674157304,0.0232737417,10
yeast,square2cnf,depth_mean_across_runs,5,0.7170786516853933,0.017897763119250742,45.2,88.4,5.524494382022472,0.0673935427,10
yeast,square2cnf,depth_mean_across_runs,7,0.7098876404494382,0.028708787435315263,111.8,221.6,9.072359550561798,0.1561003141,10
yeast,unary,depth_mean_across_runs,5,0.7107865168539326,0.0250247811642722,41.6,20.3,3.5469662921348317,0.007679130500000001,10
yeast,unary,depth_mean_across_runs,7,0.7040449438202248,0.01953462693842309,111.6,55.3,5.994831460674158,0.0143489003,10
HTRU_2-bin,affine,overall_mean_across_runs_and_depths,all,0.9732073011734028,0.002097044414696479,108.9,119.9,9.238694356490967,0.6205794368,10
HTRU_2-bin,antihorn,overall_mean_across_runs_and_depths,all,0.9750046563605885,0.002273605286424642,115.7,114.7,5.109498975600671,0.1805873388,10
HTRU_2-bin,horn,overall_mean_across_runs_and_depths,all,0.9754702924194449,0.0018655806483324458,108.8,107.8,4.763550009312722,0.17181476215,10
HTRU_2-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.9754982305829764,0.0022646536933673684,110.4,218.8,5.3350996461165945,2.00108264015,10
HTRU_2-bin,unary,overall_mean_across_runs_and_depths,all,0.9761035574594896,0.0017865918705667234,111.9,55.45,2.2766436952877633,0.08170480515,10
IndiansDiabetes-bin,affine,overall_mean_across_runs_and_depths,all,0.6950000000000001,0.027070512655972535,81.8,89.85,8.969565217391304,0.04489448405,10
IndiansDiabetes-bin,antihorn,overall_mean_across_runs_and_depths,all,0.735,0.02633274749598856,70.1,69.1,6.041521739130435,0.007263361899999999,10
IndiansDiabetes-bin,horn,overall_mean_across_runs_and_depths,all,0.7095652173913043,0.03203072845591212,75.0,74.0,6.567826086956522,0.0078810131,10
IndiansDiabetes-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.7067391304347825,0.034624210268578155,75.0,148.0,7.690869565217392,0.0904923257,10
IndiansDiabetes-bin,unary,overall_mean_across_runs_and_depths,all,0.74,0.026712559587531836,77.6,38.3,4.79804347826087,0.0035979726,10
Statlog_satellite-bin,affine,overall_mean_across_runs_and_depths,all,0.9232706766917292,0.02098960972420481,57.3,74.0,10.929172932330827,0.15383604145000002,10
Statlog_satellite-bin,antihorn,overall_mean_across_runs_and_depths,all,0.9503383458646617,0.01559412386662955,38.7,37.7,4.945676691729323,0.114605014,10
Statlog_satellite-bin,horn,overall_mean_across_runs_and_depths,all,0.9404887218045113,0.022173608704945173,42.2,41.2,5.664586466165414,0.1175579264,10
Statlog_satellite-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.9554135338345866,0.013904907222331947,40.4,78.8,5.858045112781955,0.27037193385,10
Statlog_satellite-bin,unary,overall_mean_across_runs_and_depths,all,0.9417669172932331,0.02315583250059528,41.2,20.1,3.692894736842105,0.10459558900000002,10
adult_discretized,affine,overall_mean_across_runs_and_depths,all,0.8527502750275028,0.0023237018720993143,118.5,120.95,7.867662266226622,1.1694975453,10
adult_discretized,antihorn,overall_mean_across_runs_and_depths,all,0.8524312431243125,0.0026995259904537,119.6,118.6,6.944664466446644,0.30037982055,10
adult_discretized,horn,overall_mean_across_runs_and_depths,all,0.8466336633663367,0.0067024460501186765,112.3,111.3,6.265808580858086,0.27077419245,10
adult_discretized,square2cnf,overall_mean_across_runs_and_depths,all,0.8524642464246425,0.003022674810612302,118.1,234.2,8.022898789878989,3.30058122545,10
adult_discretized,unary,overall_mean_across_runs_and_depths,all,0.8431353135313531,0.006392197715162142,97.1,48.05,4.436837183718372,0.14562542235,10
anneal,affine,overall_mean_across_runs_and_depths,all,0.8381147540983607,0.03062605549496529,33.9,37.4,6.5696721311475414,0.0170112566,10
anneal,antihorn,overall_mean_across_runs_and_depths,all,0.8473360655737705,0.030230207937265278,34.5,33.5,5.527254098360656,0.0062213960499999995,10
anneal,horn,overall_mean_across_runs_and_depths,all,0.8442622950819672,0.03040879532346708,34.0,33.0,5.509016393442623,0.0061589464,10
anneal,square2cnf,overall_mean_across_runs_and_depths,all,0.8493852459016393,0.031095132103836284,34.3,66.6,6.146106557377049,0.0316334804,10
anneal,unary,overall_mean_across_runs_and_depths,all,0.8290983606557377,0.026828656325608814,30.6,14.8,2.5622950819672132,0.0042256053,10
audiology,affine,overall_mean_across_runs_and_depths,all,0.9507692307692308,0.0271563061587104,12.6,13.5,4.524615384615385,0.0048512182,10
audiology,antihorn,overall_mean_across_runs_and_depths,all,0.9523076923076923,0.014890862177645976,14.3,13.3,3.3753846153846156,0.002174833,10
audiology,horn,overall_mean_across_runs_and_depths,all,0.9553846153846154,0.01104899763784015,14.2,13.2,3.3984615384615386,0.0022856229,10
audiology,square2cnf,overall_mean_across_runs_and_depths,all,0.953846153846154,0.01729081498304669,13.6,25.2,4.156923076923077,0.0083308938,10
audiology,unary,overall_mean_across_runs_and_depths,all,0.9423076923076923,0.022805420413777606,16.5,7.75,2.566923076923077,0.002277408,10
australian-credit,affine,overall_mean_across_runs_and_depths,all,0.8369897959183673,0.02186496213062017,59.2,71.65,9.666071428571428,0.028867252500000003,10
australian-credit,antihorn,overall_mean_across_runs_and_depths,all,0.8436224489795918,0.025658804569901966,59.4,58.4,6.227551020408163,0.01132493445,10
australian-credit,horn,overall_mean_across_runs_and_depths,all,0.8479591836734693,0.0271795379777511,59.8,58.8,6.290561224489796,0.01122634785,10
australian-credit,square2cnf,overall_mean_across_runs_and_depths,all,0.8448979591836734,0.022780964817336505,57.7,113.4,6.983673469387755,0.0513343157,10
australian-credit,unary,overall_mean_across_runs_and_depths,all,0.8438775510204082,0.028353859353376303,57.9,28.45,4.654081632653061,0.00890815775,10
balance-scale-bin,affine,overall_mean_across_runs_and_depths,all,0.895187165775401,0.021904873493218267,47.4,49.2,4.012299465240642,0.01765629705,10
balance-scale-bin,antihorn,overall_mean_across_runs_and_depths,all,0.904812834224599,0.014680914249267553,33.4,32.4,1.7644385026737968,0.00233475685,10
balance-scale-bin,horn,overall_mean_across_runs_and_depths,all,0.9061497326203207,0.011954435620918604,35.1,34.1,1.5935828877005347,0.002543325,10
balance-scale-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.8933155080213904,0.0221831013717473,40.5,79.0,2.913903743315508,0.045768981599999994,10
balance-scale-bin,unary,overall_mean_across_runs_and_depths,all,0.9008021390374331,0.017129441878106673,54.2,26.6,1.4997326203208556,0.0010949127,10
bank_conv-bin,affine,overall_mean_across_runs_and_depths,all,0.8971976401179941,0.007042676334108146,95.4,105.45,8.643325958702066,0.234733095,10
bank_conv-bin,antihorn,overall_mean_across_runs_and_depths,all,0.8995575221238938,0.006431725286519204,93.7,92.7,6.885840707964602,0.09388293595,10
bank_conv-bin,horn,overall_mean_across_runs_and_depths,all,0.8996312684365781,0.006472981732693951,87.9,86.9,6.800589970501475,0.0890408944,10
bank_conv-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.8973451327433628,0.007484815742035425,90.5,179.0,8.585176991150442,0.44803498825,10
bank_conv-bin,unary,overall_mean_across_runs_and_depths,all,0.9020280235988201,0.006848466869778374,93.1,46.05,6.441740412979351,0.0705916612,10
banknote-bin,affine,overall_mean_across_runs_and_depths,all,0.9783980582524272,0.010532856117383008,36.9,40.4,5.84114077669903,0.025654754800000002,10
banknote-bin,antihorn,overall_mean_across_runs_and_depths,all,0.983859223300971,0.0063623040745712615,35.3,34.3,4.534223300970874,0.0048617947,10
banknote-bin,horn,overall_mean_across_runs_and_depths,all,0.9854368932038835,0.006728254513164881,32.8,31.8,4.4269417475728154,0.0046451421,10
banknote-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.9901699029126213,0.004690316864262348,30.2,58.4,5.053519417475728,0.052097856799999995,10
banknote-bin,unary,overall_mean_across_runs_and_depths,all,0.9811893203883495,0.013032183204980018,38.6,18.8,3.6220873786407766,0.0018388664,10
biodeg-bin,affine,overall_mean_across_runs_and_depths,all,0.8031645569620253,0.022058908274605275,67.4,77.35,11.040822784810127,0.06515848125,10
biodeg-bin,antihorn,overall_mean_across_runs_and_depths,all,0.8113924050632912,0.01656805794114599,66.5,65.5,6.164240506329113,0.029038329950000004,10
biodeg-bin,horn,overall_mean_across_runs_and_depths,all,0.8147151898734177,0.014717383587816723,70.9,69.9,7.2639240506329115,0.02986059035,10
biodeg-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.8164556962025318,0.015366505789035029,69.3,136.6,8.01740506329114,0.1234463527,10
biodeg-bin,unary,overall_mean_across_runs_and_depths,all,0.8134493670886076,0.01943929683604036,69.2,34.1,4.928639240506329,0.025070323,10
breast-cancer-un,affine,overall_mean_across_runs_and_depths,all,0.936829268292683,0.01497046153872645,32.7,36.2,7.482682926829268,0.01868503195,10
breast-cancer-un,antihorn,overall_mean_across_runs_and_depths,all,0.943170731707317,0.010290255175477471,32.0,31.0,4.953414634146341,0.0054162163,10
breast-cancer-un,horn,overall_mean_across_runs_and_depths,all,0.9387804878048781,0.014632006689965518,24.8,23.8,3.9236585365853656,0.004524379,10
breast-cancer-un,square2cnf,overall_mean_across_runs_and_depths,all,0.9434146341463414,0.014366399600812124,22.3,42.6,4.854390243902439,0.02474410695,10
breast-cancer-un,unary,overall_mean_across_runs_and_depths,all,0.9399999999999998,0.01832730997356035,36.6,17.8,3.5892682926829265,0.00409610895,10
breast-wisconsin,affine,overall_mean_across_runs_and_depths,all,0.943170731707317,0.012688356692911344,33.7,43.15,9.216341463414633,0.01601421375,10
breast-wisconsin,antihorn,overall_mean_across_runs_and_depths,all,0.9417073170731708,0.012102342837276398,29.2,28.2,5.749268292682927,0.0062961669,10
breast-wisconsin,horn,overall_mean_across_runs_and_depths,all,0.9417073170731708,0.012102342837276398,29.2,28.2,5.748048780487805,0.00624374945,10
breast-wisconsin,square2cnf,overall_mean_across_runs_and_depths,all,0.9417073170731708,0.012102342837276398,29.4,56.8,6.316585365853658,0.026068312649999998,10
breast-wisconsin,unary,overall_mean_across_runs_and_depths,all,0.9492682926829268,0.015376954646876283,33.9,16.45,4.128292682926829,0.0057373226499999996,10
car-un,affine,overall_mean_across_runs_and_depths,all,0.942084942084942,0.021101161837973587,33.9,35.8,4.168725868725869,0.022908400000000002,10
car-un,antihorn,overall_mean_across_runs_and_depths,all,0.9627413127413128,0.015546550503270848,34.5,33.5,2.992857142857143,0.00547747535,10
car-un,horn,overall_mean_across_runs_and_depths,all,0.96003861003861,0.014242810842366572,26.5,25.5,3.220173745173745,0.0041682665,10
car-un,square2cnf,overall_mean_across_runs_and_depths,all,0.9681467181467183,0.014371682870302323,31.2,60.4,3.6074324324324323,0.070819271,10
car-un,unary,overall_mean_across_runs_and_depths,all,0.9441119691119692,0.023170044695984163,28.4,13.7,2.402123552123552,0.0016152547999999998,10
car_evaluation-bin,affine,overall_mean_across_runs_and_depths,all,0.9316602316602317,0.008006348012867832,39.5,41.75,3.5156370656370655,0.017632028850000002,10
car_evaluation-bin,antihorn,overall_mean_across_runs_and_depths,all,0.9335907335907336,0.012103071374224757,39.1,38.1,2.435135135135135,0.00445491035,10
car_evaluation-bin,horn,overall_mean_across_runs_and_depths,all,0.9352316602316602,0.010433268104967705,43.6,42.6,2.672393822393823,0.00458676875,10
car_evaluation-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.9357142857142857,0.01019795993656198,23.4,44.8,2.8834942084942083,0.05534426525,10
car_evaluation-bin,unary,overall_mean_across_runs_and_depths,all,0.9327220077220078,0.01485192764321041,29.6,14.3,2.2854247104247105,0.00114494895,10
compas_discretized,affine,overall_mean_across_runs_and_depths,all,0.664918918918919,0.010422470350216671,111.1,114.45,8.287594594594594,0.14759284975,10
compas_discretized,antihorn,overall_mean_across_runs_and_depths,all,0.6681891891891892,0.010206849175787071,112.5,111.5,5.810351351351351,0.03437033265,10
compas_discretized,horn,overall_mean_across_runs_and_depths,all,0.667,0.008886271555166792,107.7,106.7,5.307351351351351,0.03156648385,10
compas_discretized,square2cnf,overall_mean_across_runs_and_depths,all,0.6663243243243243,0.01093681898257154,112.8,223.6,6.677972972972974,0.59093025985,10
compas_discretized,unary,overall_mean_across_runs_and_depths,all,0.670972972972973,0.009959512054227859,107.1,53.05,4.324810810810811,0.01146306335,10
diabetes,affine,overall_mean_across_runs_and_depths,all,0.7276086956521739,0.023573626135349586,80.2,97.5,11.261521739130435,0.04114023955,10
diabetes,antihorn,overall_mean_across_runs_and_depths,all,0.7334782608695651,0.0338578439457838,79.4,78.4,7.758478260869566,0.0148870517,10
diabetes,horn,overall_mean_across_runs_and_depths,all,0.7334782608695651,0.0338578439457838,79.4,78.4,7.819130434782609,0.0147246393,10
diabetes,square2cnf,overall_mean_across_runs_and_depths,all,0.7336956521739131,0.03349668131232419,79.3,156.6,9.058695652173913,0.0751935975,10
diabetes,unary,overall_mean_across_runs_and_depths,all,0.7436956521739131,0.030005968961459767,83.5,41.25,5.342173913043478,0.0116845,10
forest-fires-un,affine,overall_mean_across_runs_and_depths,all,0.5370967741935484,0.05282428165070522,19.8,20.65,8.523870967741935,0.0207223886,10
forest-fires-un,antihorn,overall_mean_across_runs_and_depths,all,0.5277419354838709,0.05330831696917869,22.1,21.1,8.96967741935484,0.030237516599999997,10
forest-fires-un,horn,overall_mean_across_runs_and_depths,all,0.5364516129032257,0.05296509695217292,19.6,18.6,4.440322580645161,0.0296832765,10
forest-fires-un,square2cnf,overall_mean_across_runs_and_depths,all,0.5351612903225806,0.05038762067426316,21.9,41.8,9.048064516129033,0.04326069825,10
forest-fires-un,unary,overall_mean_across_runs_and_depths,all,0.5432258064516129,0.05727055747399263,19.5,9.25,4.120322580645161,0.04370520555,10
german-credit,affine,overall_mean_across_runs_and_depths,all,0.6921666666666667,0.019772832682261335,80.2,89.7,13.8085,0.061792361350000005,10
german-credit,antihorn,overall_mean_across_runs_and_depths,all,0.7070000000000001,0.019221698265515615,78.0,77.0,9.408833333333334,0.0178443592,10
german-credit,horn,overall_mean_across_runs_and_depths,all,0.7083333333333333,0.01920952492783765,73.2,72.2,8.976166666666668,0.0166265768,10
german-credit,square2cnf,overall_mean_across_runs_and_depths,all,0.694,0.021537401169194163,76.5,151.0,11.356666666666666,0.10995527085000001,10
german-credit,unary,overall_mean_across_runs_and_depths,all,0.7,0.023841582427170768,80.0,39.5,6.759166666666667,0.01226231305,10
heart-cleveland,affine,overall_mean_across_runs_and_depths,all,0.749438202247191,0.038076810798108505,49.8,63.8,9.462359550561798,0.0178463609,10
heart-cleveland,antihorn,overall_mean_across_runs_and_depths,all,0.7376404494382023,0.043329217768529354,40.3,39.3,5.120224719101124,0.0053118704,10
heart-cleveland,horn,overall_mean_across_runs_and_depths,all,0.7443820224719101,0.04007895913819493,39.9,38.9,5.134269662921349,0.005225575099999999,10
heart-cleveland,square2cnf,overall_mean_across_runs_and_depths,all,0.7404494382022472,0.047516547760876965,40.8,79.6,6.097191011235955,0.027871713600000004,10
heart-cleveland,unary,overall_mean_across_runs_and_depths,all,0.75,0.03803752709450103,51.7,25.35,4.062359550561798,0.0057691198,10
hepatitis,affine,overall_mean_across_runs_and_depths,all,0.802439024390244,0.051830212178976064,26.4,32.95,7.695121951219512,0.00686938865,10
hepatitis,antihorn,overall_mean_across_runs_and_depths,all,0.8036585365853659,0.045095054954389695,24.7,23.7,4.814634146341463,0.0021214157500000002,10
hepatitis,horn,overall_mean_across_runs_and_depths,all,0.8036585365853659,0.045095054954389695,24.7,23.7,4.819512195121951,0.00213592765,10
hepatitis,square2cnf,overall_mean_across_runs_and_depths,all,0.8036585365853659,0.045095054954389695,24.7,47.4,5.5841463414634145,0.01197613555,10
hepatitis,unary,overall_mean_across_runs_and_depths,all,0.7914634146341464,0.056774395431218434,29.2,14.1,3.5341463414634147,0.0021959714,10
hypothyroid,affine,overall_mean_across_runs_and_depths,all,0.9782854209445585,0.002586115099526105,46.7,53.5,4.045379876796714,0.06382660925,10
hypothyroid,antihorn,overall_mean_across_runs_and_depths,all,0.9773100616016427,0.004118916455375893,42.6,41.6,3.3413244353182754,0.017512432,10
hypothyroid,horn,overall_mean_across_runs_and_depths,all,0.9772073921971252,0.004155124459076515,42.6,41.6,3.3328028747433267,0.0180359832,10
hypothyroid,square2cnf,overall_mean_across_runs_and_depths,all,0.9772073921971252,0.004155124459076515,42.5,83.0,3.5503080082135527,0.1080216695,10
hypothyroid,unary,overall_mean_across_runs_and_depths,all,0.9796201232032855,0.003129666805421298,42.3,20.65,1.9315708418891169,0.010565682750000001,10
ionosphere,affine,overall_mean_across_runs_and_depths,all,0.8671428571428571,0.031126366607331576,28.9,36.55,9.61047619047619,0.018146063900000002,10
ionosphere,antihorn,overall_mean_across_runs_and_depths,all,0.8628571428571428,0.03157178579731901,28.8,27.8,5.524761904761904,0.01896520195,10
ionosphere,horn,overall_mean_across_runs_and_depths,all,0.8628571428571428,0.03157178579731901,28.8,27.8,5.477619047619048,0.01882254135,10
ionosphere,square2cnf,overall_mean_across_runs_and_depths,all,0.8638095238095238,0.03182779779150348,28.7,55.4,6.475714285714285,0.0364881918,10
ionosphere,unary,overall_mean_across_runs_and_depths,all,0.8657142857142857,0.01825414986651873,30.2,14.6,4.002857142857144,0.02777367025,10
kr-vs-kp,affine,overall_mean_across_runs_and_depths,all,0.9701251303441085,0.020574021580869482,43.1,49.15,6.850938477580813,0.059746635400000005,10
kr-vs-kp,antihorn,overall_mean_across_runs_and_depths,all,0.9786757038581856,0.016930817975917823,36.6,35.6,4.151199165797706,0.0169076705,10
kr-vs-kp,horn,overall_mean_across_runs_and_depths,all,0.9788321167883212,0.017040737355879066,36.7,35.7,4.329979144942649,0.01686130185,10
kr-vs-kp,square2cnf,overall_mean_across_runs_and_depths,all,0.9794056308654848,0.015276184344231218,36.1,70.2,5.477059436913452,0.10091131165,10
kr-vs-kp,unary,overall_mean_across_runs_and_depths,all,0.9520333680917622,0.013788099424902325,27.0,13.0,2.747862356621481,0.0092942214,10
letter,affine,overall_mean_across_runs_and_depths,all,0.9814333333333334,0.006440097344075605,47.9,54.75,4.5908,0.37342050260000004,10
letter,antihorn,overall_mean_across_runs_and_depths,all,0.9890333333333332,0.0019425972847006633,72.9,71.9,5.108124999999999,0.33886518505,10
letter,horn,overall_mean_across_runs_and_depths,all,0.9890333333333332,0.0019425972847006633,72.9,71.9,5.312541666666666,0.34066272325,10
letter,square2cnf,overall_mean_across_runs_and_depths,all,0.9890416666666667,0.0019450604705042549,72.9,143.8,6.225458333333333,1.48021846135,10
letter,unary,overall_mean_across_runs_and_depths,all,0.9813750000000001,0.0070733159300015525,56.6,27.8,2.797633333333333,0.22350181715,10
letter_recognition-bin,affine,overall_mean_across_runs_and_depths,all,0.9904833333333333,0.002603921918323367,65.8,79.2,8.082233333333333,0.56925444765,10
letter_recognition-bin,antihorn,overall_mean_across_runs_and_depths,all,0.9955083333333332,0.0013393231685099958,61.6,60.6,6.158158333333334,0.34990303145,10
letter_recognition-bin,horn,overall_mean_across_runs_and_depths,all,0.9948666666666666,0.0012013637474974673,58.5,57.5,4.087325,0.3574546043,10
letter_recognition-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.9954583333333333,0.0015689559608279763,55.1,108.2,5.366825,1.2788524476999998,10
letter_recognition-bin,unary,overall_mean_across_runs_and_depths,all,0.9939666666666666,0.0007753512691955571,67.3,33.15,4.638166666666667,0.30179666525000004,10
lymph,affine,overall_mean_across_runs_and_depths,all,0.7784090909090909,0.04477664350297801,25.3,31.9,8.444318181818181,0.007671185799999999,10
lymph,antihorn,overall_mean_across_runs_and_depths,all,0.7863636363636364,0.042614633162185424,21.5,20.5,4.2920454545454545,0.0019878537,10
lymph,horn,overall_mean_across_runs_and_depths,all,0.7943181818181818,0.046911460012131034,21.1,20.1,4.293181818181818,0.00199796245,10
lymph,square2cnf,overall_mean_across_runs_and_depths,all,0.7761363636363636,0.054323211514645364,21.2,40.4,5.056818181818182,0.01189040885,10
lymph,unary,overall_mean_across_runs_and_depths,all,0.7954545454545455,0.04235868710436791,29.4,14.2,3.4977272727272726,0.0018597736,10
magic04-bin,affine,overall_mean_across_runs_and_depths,all,0.8195145460918332,0.009905595525016962,144.9,157.6,9.233745180511741,1.049620002,10
magic04-bin,antihorn,overall_mean_across_runs_and_depths,all,0.8337977567472835,0.008067757896163652,132.7,131.7,6.184411146161935,0.25730079305000003,10
magic04-bin,horn,overall_mean_across_runs_and_depths,all,0.833806519453207,0.007940079472003089,145.7,144.7,7.211855941114616,0.27465004,10
magic04-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.837372940764108,0.005568639832936534,138.6,275.2,7.620259376095338,3.3813216364,10
magic04-bin,unary,overall_mean_across_runs_and_depths,all,0.8321416053277252,0.009520025684142534,142.5,70.75,4.870986680686996,0.13279552715,10
messidor-bin,affine,overall_mean_across_runs_and_depths,all,0.631159420289855,0.02791105448547749,47.2,52.0,8.702753623188405,0.0372129746,10
messidor-bin,antihorn,overall_mean_across_runs_and_depths,all,0.6343478260869565,0.02680221247203114,62.9,61.9,6.334347826086956,0.01304542505,10
messidor-bin,horn,overall_mean_across_runs_and_depths,all,0.6353623188405797,0.02639197894193014,74.9,73.9,7.834347826086956,0.01500688515,10
messidor-bin,square2cnf,overall_mean_across_runs_and_depths,all,0.6314492753623189,0.015602798070218893,66.3,130.6,8.656376811594203,0.11065232789999999,10
messidor-bin,unary,overall_mean_across_runs_and_depths,all,0.6343478260869565,0.01888512014986888,69.8,34.4,5.420869565217392,0.007602202850000001,10
mushroom,affine,overall_mean_across_runs_and_depths,all,0.997168649979483,0.003053052367332591,15.3,16.25,5.681965531391055,0.061114926550000004,10
mushroom,antihorn,overall_mean_across_runs_and_depths,all,0.9998768978251948,0.0003789004993338469,14.7,13.7,3.462987279441937,0.03720378,10
mushroom,horn,overall_mean_across_runs_and_depths,all,0.9998768978251948,0.0003789004993338469,16.7,15.7,3.7165777595404186,0.0381019611,10
