dataset,run,depth,method,pruning_enabled,nodes_before,nodes_after,leaves_before,leaves_after,literals_before,literals_after,validation_accuracy_before,validation_accuracy_after,validation_balanced_accuracy_before,validation_balanced_accuracy_after,validation_sensitivity_before,validation_sensitivity_after,validation_specificity_before,validation_specificity_after,validation_macro_f1_before,validation_macro_f1_after,validation_minority_recall_before,validation_minority_recall_after,validation_class_support,root_reason,reason_counts,pruning_time,path_certified
"balance-scale-bin",0,7,cals_compact_explain_square2cnf,true,51,1,26,1,100,0,0.9090909090909091,0.9204545454545454,0.5590828924162258,0.5,0.9753086419753086,1,0.14285714285714285,0,0.5759036144578313,0.47928994082840237,0.14285714285714285,0,"0:7|1:81",objective_improved,"objective_improved:7|insufficient_validation_support:12|no_change:6",0.000066502,true
"balance-scale-bin",0,7,cals_compact_explain_affine,true,51,1,26,1,60,0,0.9204545454545454,0.9204545454545454,0.5652557319223985,0.5,0.9876543209876543,1,0.14285714285714285,0,0.5901530272787758,0.47928994082840237,0.14285714285714285,0,"0:7|1:81",objective_improved,"objective_improved:11|insufficient_validation_support:9|no_change:5",0.000053909,true
"balance-scale-bin",1,7,cals_horn,true,43,1,22,1,42,0,0.8977272727272727,0.9204545454545454,0.4876543209876543,0.5,0.9753086419753086,1,0,0,0.4730538922155688,0.47928994082840237,0,0,"0:7|1:81",objective_improved,"objective_improved:21",0.000031244,true
"balance-scale-bin",1,7,cals_antihorn,true,35,1,18,1,34,0,0.875,0.9204545454545454,0.47530864197530864,0.5,0.9506172839506173,1,0,0,0.4666666666666666,0.47928994082840237,0,0,"0:7|1:81",objective_improved,"objective_improved:17",0.000030352,true
"balance-scale-bin",1,7,cals_square2cnf,true,53,1,27,1,104,0,0.8181818181818182,0.9204545454545454,0.5749559082892416,0.5,0.8641975308641975,1,0.2857142857142857,0,0.5487179487179487,0.47928994082840237,0.2857142857142857,0,"0:7|1:81",objective_improved,"objective_improved:26",0.000040083,true
"balance-scale-bin",1,7,cals_affine,true,45,13,23,7,54,17,0.8863636363636364,0.9431818181818182,0.6772486772486772,0.6428571428571428,0.9259259259259259,1,0.42857142857142855,0.2857142857142857,0.65625,0.7072521623419827,0.42857142857142855,0.2857142857142857,"0:7|1:81",no_change,"objective_improved:15|no_change:7",0.000043949,true
"balance-scale-bin",1,7,cals_compact_explain_horn,true,53,1,27,1,52,0,0.8863636363636364,0.9204545454545454,0.48148148148148145,0.5,0.9629629629629629,1,0,0,0.4698795180722891,0.47928994082840237,0,0,"0:7|1:81",objective_improved,"objective_improved:22|insufficient_validation_support:4",0.000065999,true
"balance-scale-bin",1,7,cals_compact_explain_antihorn,true,35,1,18,1,34,0,0.875,0.9204545454545454,0.47530864197530864,0.5,0.9506172839506173,1,0,0,0.4666666666666666,0.47928994082840237,0,0,"0:7|1:81",objective_improved,"objective_improved:17",0.000050873,true
"balance-scale-bin",1,7,cals_compact_explain_square2cnf,true,45,1,23,1,88,0,0.875,0.9204545454545454,0.5405643738977072,0.5,0.9382716049382716,1,0.14285714285714285,0,0.5431807456347333,0.47928994082840237,0.14285714285714285,0,"0:7|1:81",objective_improved,"objective_improved:18|insufficient_validation_support:4",0.000060275,true
"balance-scale-bin",1,7,cals_compact_explain_affine,true,45,1,23,1,56,0,0.8863636363636364,0.9204545454545454,0.6772486772486772,0.5,0.9259259259259259,1,0.42857142857142855,0,0.65625,0.47928994082840237,0.42857142857142855,0,"0:7|1:81",objective_improved,"objective_improved:7|insufficient_validation_support:10|no_change:5",0.000055977,true
