dataset,run,depth,method,structural_dataset_group,node_depth,family,predicate_arity,predicate_literals,gain,survived_pruning,is_root,node_count,source_granularity
letter,9,7,cals,horn_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,0,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,0,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,0,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,0,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,0,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,0,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,0,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
letter_recognition-bin,0,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,1,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
letter_recognition-bin,1,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,1,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
letter_recognition-bin,1,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
letter_recognition-bin,1,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
letter_recognition-bin,1,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,1,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,9,exact_final_tree_family_counts
letter_recognition-bin,1,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
letter_recognition-bin,2,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,2,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,2,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,2,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,3,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,3,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,3,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,3,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,3,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,3,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
letter_recognition-bin,4,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,4,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,4,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
letter_recognition-bin,4,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
letter_recognition-bin,4,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,4,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
letter_recognition-bin,5,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
letter_recognition-bin,5,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,5,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,5,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,5,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
letter_recognition-bin,5,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,5,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,5,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
letter_recognition-bin,6,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,6,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,6,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,6,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,6,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
letter_recognition-bin,6,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,6,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
letter_recognition-bin,7,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
letter_recognition-bin,7,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,7,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,7,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
letter_recognition-bin,7,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
letter_recognition-bin,7,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,7,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,7,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
letter_recognition-bin,8,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,7,exact_final_tree_family_counts
letter_recognition-bin,8,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,8,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,8,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,8,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,8,exact_final_tree_family_counts
letter_recognition-bin,8,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,8,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,8,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,9,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,9,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,9,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,9,exact_final_tree_family_counts
letter_recognition-bin,9,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
letter_recognition-bin,9,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,6,exact_final_tree_family_counts
letter_recognition-bin,9,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
letter_recognition-bin,9,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,9,exact_final_tree_family_counts
letter_recognition-bin,9,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
lymph,0,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
lymph,0,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
lymph,0,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
lymph,0,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
lymph,0,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,5,exact_final_tree_family_counts
lymph,0,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
lymph,1,5,cals,square2cnf_interaction,0,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
lymph,1,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,1,7,cals,square2cnf_interaction,0,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
lymph,1,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,2,5,cals,square2cnf_interaction,0,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
lymph,2,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
lymph,2,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
lymph,2,7,cals,square2cnf_interaction,0,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,True,1,exact_final_tree_family_counts
lymph,2,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
lymph,2,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
lymph,3,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,3,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,3,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
lymph,3,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,3,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,3,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,3,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
lymph,3,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,4,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,4,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,4,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,4,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,5,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
lymph,5,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,5,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,antihorn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
lymph,5,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,6,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,6,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
lymph,6,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,6,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,6,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,6,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,4,exact_final_tree_family_counts
lymph,6,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,square2cnf,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,6,7,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,2,exact_final_tree_family_counts
lymph,7,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
lymph,7,5,cals,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
lymph,7,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
lymph,7,5,cals_compact_explain,square2cnf_interaction,unavailable_in_frozen_csv,unary,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,1,exact_final_tree_family_counts
lymph,7,7,cals,square2cnf_interaction,unavailable_in_frozen_csv,horn,unavailable_in_frozen_csv,unavailable_in_frozen_csv,unavailable_in_frozen_csv,True,unavailable_in_frozen_csv,3,exact_final_tree_family_counts
