dataset,run,depth,method,compatible_family_count,selected_family_counts,path_theory_state,path_backend
"heart-cleveland",3,5,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"heart-cleveland",3,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"heart-cleveland",3,7,unary,1,"{""Unary"": 32}","uncommitted","StructuralHorn"
"heart-cleveland",3,7,horn,1,"{""Horn"": 19}","horn","StructuralHorn"
"heart-cleveland",3,7,antihorn,1,"{""AntiHorn"": 19}","antihorn","StructuralAntiHorn"
"heart-cleveland",3,7,square2cnf,1,"{""Square2Cnf"": 22}","two_sat","TwoSat"
"heart-cleveland",3,7,affine,1,"{""Affine"": 30}","affine_gf2","Gf2Gaussian"
"heart-cleveland",3,7,smart_certified,5,"{""Horn"": 9, ""Unary"": 16}","uncommitted|horn","StructuralHorn"
"heart-cleveland",3,7,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"heart-cleveland",3,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"heart-cleveland",4,5,unary,1,"{""Unary"": 20}","uncommitted","StructuralHorn"
"heart-cleveland",4,5,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"heart-cleveland",4,5,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"heart-cleveland",4,5,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"heart-cleveland",4,5,affine,1,"{""Affine"": 21}","affine_gf2","Gf2Gaussian"
"heart-cleveland",4,5,smart_certified,5,"{""Affine"": 3, ""Horn"": 5, ""Unary"": 11}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"heart-cleveland",4,5,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"heart-cleveland",4,5,cals_compact_explain,5,"{""Square2Cnf"": 7, ""Unary"": 1}","two_sat","TwoSat"
"heart-cleveland",4,7,unary,1,"{""Unary"": 31}","uncommitted","StructuralHorn"
"heart-cleveland",4,7,horn,1,"{""Horn"": 21}","horn","StructuralHorn"
"heart-cleveland",4,7,antihorn,1,"{""AntiHorn"": 20}","antihorn","StructuralAntiHorn"
"heart-cleveland",4,7,square2cnf,1,"{""Square2Cnf"": 20}","two_sat","TwoSat"
"heart-cleveland",4,7,affine,1,"{""Affine"": 29}","affine_gf2","Gf2Gaussian"
"heart-cleveland",4,7,smart_certified,5,"{""Affine"": 4, ""Horn"": 5, ""Unary"": 18}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"heart-cleveland",4,7,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"heart-cleveland",4,7,cals_compact_explain,5,"{""Square2Cnf"": 9, ""Unary"": 1}","two_sat","TwoSat"
"heart-cleveland",5,5,unary,1,"{""Unary"": 18}","uncommitted","StructuralHorn"
"heart-cleveland",5,5,horn,1,"{""Horn"": 18}","horn","StructuralHorn"
"heart-cleveland",5,5,antihorn,1,"{""AntiHorn"": 18}","antihorn","StructuralAntiHorn"
"heart-cleveland",5,5,square2cnf,1,"{""Square2Cnf"": 17}","two_sat","TwoSat"
"heart-cleveland",5,5,affine,1,"{""Affine"": 19}","affine_gf2","Gf2Gaussian"
"heart-cleveland",5,5,smart_certified,5,"{""Horn"": 4, ""Unary"": 13}","uncommitted|horn","StructuralHorn"
"heart-cleveland",5,5,cals,5,"{""Square2Cnf"": 4}","two_sat","TwoSat"
"heart-cleveland",5,5,cals_compact_explain,5,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"heart-cleveland",5,7,unary,1,"{""Unary"": 25}","uncommitted","StructuralHorn"
"heart-cleveland",5,7,horn,1,"{""Horn"": 27}","horn","StructuralHorn"
"heart-cleveland",5,7,antihorn,1,"{""AntiHorn"": 27}","antihorn","StructuralAntiHorn"
"heart-cleveland",5,7,square2cnf,1,"{""Square2Cnf"": 22}","two_sat","TwoSat"
"heart-cleveland",5,7,affine,1,"{""Affine"": 28}","affine_gf2","Gf2Gaussian"
"heart-cleveland",5,7,smart_certified,5,"{""Affine"": 2, ""Horn"": 5, ""Unary"": 16}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"heart-cleveland",5,7,cals,5,"{""Square2Cnf"": 4}","two_sat","TwoSat"
"heart-cleveland",5,7,cals_compact_explain,5,"{""Square2Cnf"": 6}","two_sat","TwoSat"
"heart-cleveland",6,5,unary,1,"{""Unary"": 19}","uncommitted","StructuralHorn"
"heart-cleveland",6,5,horn,1,"{""Horn"": 17}","horn","StructuralHorn"
"heart-cleveland",6,5,antihorn,1,"{""AntiHorn"": 17}","antihorn","StructuralAntiHorn"
"heart-cleveland",6,5,square2cnf,1,"{""Square2Cnf"": 17}","two_sat","TwoSat"
"heart-cleveland",6,5,affine,1,"{""Affine"": 19}","affine_gf2","Gf2Gaussian"
"heart-cleveland",6,5,smart_certified,5,"{""Affine"": 2, ""Horn"": 5, ""Unary"": 10}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"heart-cleveland",6,5,cals,5,"{""Horn"": 5}","horn","StructuralHorn"
"heart-cleveland",6,5,cals_compact_explain,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"heart-cleveland",6,7,unary,1,"{""Unary"": 30}","uncommitted","StructuralHorn"
"heart-cleveland",6,7,horn,1,"{""Horn"": 25}","horn","StructuralHorn"
"heart-cleveland",6,7,antihorn,1,"{""AntiHorn"": 25}","antihorn","StructuralAntiHorn"
"heart-cleveland",6,7,square2cnf,1,"{""Square2Cnf"": 25}","two_sat","TwoSat"
"heart-cleveland",6,7,affine,1,"{""Affine"": 26}","affine_gf2","Gf2Gaussian"
"heart-cleveland",6,7,smart_certified,5,"{""Affine"": 2, ""Horn"": 6, ""Unary"": 18}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"heart-cleveland",6,7,cals,5,"{""Horn"": 5}","horn","StructuralHorn"
"heart-cleveland",6,7,cals_compact_explain,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"heart-cleveland",7,5,unary,1,"{""Unary"": 20}","uncommitted","StructuralHorn"
"heart-cleveland",7,5,horn,1,"{""Horn"": 16}","horn","StructuralHorn"
"heart-cleveland",7,5,antihorn,1,"{""AntiHorn"": 18}","antihorn","StructuralAntiHorn"
"heart-cleveland",7,5,square2cnf,1,"{""Square2Cnf"": 17}","two_sat","TwoSat"
"heart-cleveland",7,5,affine,1,"{""Affine"": 20}","affine_gf2","Gf2Gaussian"
"heart-cleveland",7,5,smart_certified,5,"{""Horn"": 4, ""Unary"": 17}","horn","StructuralHorn"
"heart-cleveland",7,5,cals,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"heart-cleveland",7,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"heart-cleveland",7,7,unary,1,"{""Unary"": 31}","uncommitted","StructuralHorn"
"heart-cleveland",7,7,horn,1,"{""Horn"": 20}","horn","StructuralHorn"
"heart-cleveland",7,7,antihorn,1,"{""AntiHorn"": 25}","antihorn","StructuralAntiHorn"
"heart-cleveland",7,7,square2cnf,1,"{""Square2Cnf"": 24}","two_sat","TwoSat"
"heart-cleveland",7,7,affine,1,"{""Affine"": 30}","affine_gf2","Gf2Gaussian"
"heart-cleveland",7,7,smart_certified,5,"{""Horn"": 7, ""Unary"": 22}","horn","StructuralHorn"
"heart-cleveland",7,7,cals,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"heart-cleveland",7,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"heart-cleveland",8,5,unary,1,"{""Unary"": 20}","uncommitted","StructuralHorn"
"heart-cleveland",8,5,horn,1,"{""Horn"": 17}","horn","StructuralHorn"
"heart-cleveland",8,5,antihorn,1,"{""AntiHorn"": 17}","antihorn","StructuralAntiHorn"
"heart-cleveland",8,5,square2cnf,1,"{""Square2Cnf"": 19}","two_sat","TwoSat"
"heart-cleveland",8,5,affine,1,"{""Affine"": 21}","affine_gf2","Gf2Gaussian"
"heart-cleveland",8,5,smart_certified,5,"{""Horn"": 4, ""Unary"": 16}","uncommitted|horn","StructuralHorn"
"heart-cleveland",8,5,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"heart-cleveland",8,5,cals_compact_explain,5,"{""Square2Cnf"": 4, ""Unary"": 2}","two_sat","TwoSat"
"heart-cleveland",8,7,unary,1,"{""Unary"": 29}","uncommitted","StructuralHorn"
"heart-cleveland",8,7,horn,1,"{""Horn"": 25}","horn","StructuralHorn"
"heart-cleveland",8,7,antihorn,1,"{""AntiHorn"": 25}","antihorn","StructuralAntiHorn"
"heart-cleveland",8,7,square2cnf,1,"{""Square2Cnf"": 28}","two_sat","TwoSat"
"heart-cleveland",8,7,affine,1,"{""Affine"": 31}","affine_gf2","Gf2Gaussian"
"heart-cleveland",8,7,smart_certified,5,"{""Horn"": 4, ""Unary"": 24}","uncommitted|horn","StructuralHorn"
"heart-cleveland",8,7,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"heart-cleveland",8,7,cals_compact_explain,5,"{""Square2Cnf"": 4, ""Unary"": 2}","two_sat","TwoSat"
"heart-cleveland",9,5,unary,1,"{""Unary"": 18}","uncommitted","StructuralHorn"
"heart-cleveland",9,5,horn,1,"{""Horn"": 17}","horn","StructuralHorn"
"heart-cleveland",9,5,antihorn,1,"{""AntiHorn"": 17}","antihorn","StructuralAntiHorn"
"heart-cleveland",9,5,square2cnf,1,"{""Square2Cnf"": 19}","two_sat","TwoSat"
"heart-cleveland",9,5,affine,1,"{""Affine"": 19}","affine_gf2","Gf2Gaussian"
"heart-cleveland",9,5,smart_certified,5,"{""Affine"": 2, ""Horn"": 5, ""Unary"": 11}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"heart-cleveland",9,5,cals,5,"{""Square2Cnf"": 4}","two_sat","TwoSat"
"heart-cleveland",9,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"heart-cleveland",9,7,unary,1,"{""Unary"": 31}","uncommitted","StructuralHorn"
"heart-cleveland",9,7,horn,1,"{""Horn"": 24}","horn","StructuralHorn"
"heart-cleveland",9,7,antihorn,1,"{""AntiHorn"": 24}","antihorn","StructuralAntiHorn"
"heart-cleveland",9,7,square2cnf,1,"{""Square2Cnf"": 24}","two_sat","TwoSat"
"heart-cleveland",9,7,affine,1,"{""Affine"": 29}","affine_gf2","Gf2Gaussian"
"heart-cleveland",9,7,smart_certified,5,"{""Affine"": 2, ""Horn"": 7, ""Unary"": 16}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"heart-cleveland",9,7,cals,5,"{""Square2Cnf"": 4}","two_sat","TwoSat"
"heart-cleveland",9,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",0,5,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"hepatitis",0,5,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"hepatitis",0,5,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"hepatitis",0,5,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"hepatitis",0,5,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"hepatitis",0,5,smart_certified,5,"{""Horn"": 4, ""Unary"": 10}","horn","StructuralHorn"
"hepatitis",0,5,cals,5,"{""Horn"": 1}","horn","StructuralHorn"
"hepatitis",0,5,cals_compact_explain,5,"{""Horn"": 4, ""Unary"": 1}","horn","StructuralHorn"
"hepatitis",0,7,unary,1,"{""Unary"": 17}","uncommitted","StructuralHorn"
"hepatitis",0,7,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"hepatitis",0,7,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"hepatitis",0,7,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"hepatitis",0,7,affine,1,"{""Affine"": 17}","affine_gf2","Gf2Gaussian"
"hepatitis",0,7,smart_certified,5,"{""Horn"": 5, ""Unary"": 10}","horn","StructuralHorn"
"hepatitis",0,7,cals,5,"{""Horn"": 1}","horn","StructuralHorn"
"hepatitis",0,7,cals_compact_explain,5,"{""Horn"": 4, ""Unary"": 1}","horn","StructuralHorn"
"hepatitis",1,5,unary,1,"{""Unary"": 13}","uncommitted","StructuralHorn"
"hepatitis",1,5,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"hepatitis",1,5,antihorn,1,"{""AntiHorn"": 13}","antihorn","StructuralAntiHorn"
"hepatitis",1,5,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"hepatitis",1,5,affine,1,"{""Affine"": 11}","affine_gf2","Gf2Gaussian"
"hepatitis",1,5,smart_certified,5,"{""Affine"": 1, ""Horn"": 2, ""Unary"": 10}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"hepatitis",1,5,cals,5,"{}","uncommitted","StructuralHorn"
"hepatitis",1,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",1,7,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"hepatitis",1,7,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"hepatitis",1,7,antihorn,1,"{""AntiHorn"": 13}","antihorn","StructuralAntiHorn"
"hepatitis",1,7,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"hepatitis",1,7,affine,1,"{""Affine"": 11}","affine_gf2","Gf2Gaussian"
"hepatitis",1,7,smart_certified,5,"{""Affine"": 1, ""Horn"": 2, ""Unary"": 11}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"hepatitis",1,7,cals,5,"{}","uncommitted","StructuralHorn"
"hepatitis",1,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",2,5,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"hepatitis",2,5,horn,1,"{""Horn"": 10}","horn","StructuralHorn"
"hepatitis",2,5,antihorn,1,"{""AntiHorn"": 10}","antihorn","StructuralAntiHorn"
"hepatitis",2,5,square2cnf,1,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"hepatitis",2,5,affine,1,"{""Affine"": 13}","affine_gf2","Gf2Gaussian"
"hepatitis",2,5,smart_certified,5,"{""Horn"": 3, ""Unary"": 8}","horn","StructuralHorn"
"hepatitis",2,5,cals,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"hepatitis",2,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",2,7,unary,1,"{""Unary"": 17}","uncommitted","StructuralHorn"
"hepatitis",2,7,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"hepatitis",2,7,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"hepatitis",2,7,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"hepatitis",2,7,affine,1,"{""Affine"": 13}","affine_gf2","Gf2Gaussian"
"hepatitis",2,7,smart_certified,5,"{""Horn"": 3, ""Unary"": 9}","horn","StructuralHorn"
"hepatitis",2,7,cals,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"hepatitis",2,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",3,5,unary,1,"{""Unary"": 10}","uncommitted","StructuralHorn"
"hepatitis",3,5,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"hepatitis",3,5,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"hepatitis",3,5,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"hepatitis",3,5,affine,1,"{""Affine"": 11}","affine_gf2","Gf2Gaussian"
"hepatitis",3,5,smart_certified,5,"{""Horn"": 5, ""Unary"": 5}","uncommitted|horn","StructuralHorn"
"hepatitis",3,5,cals,5,"{}","uncommitted","StructuralHorn"
"hepatitis",3,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",3,7,unary,1,"{""Unary"": 13}","uncommitted","StructuralHorn"
"hepatitis",3,7,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"hepatitis",3,7,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"hepatitis",3,7,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"hepatitis",3,7,affine,1,"{""Affine"": 12}","affine_gf2","Gf2Gaussian"
"hepatitis",3,7,smart_certified,5,"{""Horn"": 5, ""Unary"": 5}","uncommitted|horn","StructuralHorn"
"hepatitis",3,7,cals,5,"{}","uncommitted","StructuralHorn"
"hepatitis",3,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",4,5,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"hepatitis",4,5,horn,1,"{""Horn"": 9}","horn","StructuralHorn"
"hepatitis",4,5,antihorn,1,"{""AntiHorn"": 9}","antihorn","StructuralAntiHorn"
"hepatitis",4,5,square2cnf,1,"{""Square2Cnf"": 9}","two_sat","TwoSat"
"hepatitis",4,5,affine,1,"{""Affine"": 13}","affine_gf2","Gf2Gaussian"
"hepatitis",4,5,smart_certified,5,"{""Horn"": 4, ""Unary"": 7}","uncommitted|horn","StructuralHorn"
"hepatitis",4,5,cals,5,"{}","uncommitted","StructuralHorn"
"hepatitis",4,5,cals_compact_explain,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"hepatitis",4,7,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"hepatitis",4,7,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"hepatitis",4,7,antihorn,1,"{""AntiHorn"": 13}","antihorn","StructuralAntiHorn"
"hepatitis",4,7,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"hepatitis",4,7,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"hepatitis",4,7,smart_certified,5,"{""Horn"": 4, ""Unary"": 7}","uncommitted|horn","StructuralHorn"
"hepatitis",4,7,cals,5,"{}","uncommitted","StructuralHorn"
"hepatitis",4,7,cals_compact_explain,5,"{""Square2Cnf"": 2}","two_sat","TwoSat"
"hepatitis",5,5,unary,1,"{""Unary"": 9}","uncommitted","StructuralHorn"
"hepatitis",5,5,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"hepatitis",5,5,antihorn,1,"{""AntiHorn"": 12}","antihorn","StructuralAntiHorn"
"hepatitis",5,5,square2cnf,1,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"hepatitis",5,5,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"hepatitis",5,5,smart_certified,5,"{""Horn"": 2, ""Unary"": 8}","uncommitted|horn","StructuralHorn"
"hepatitis",5,5,cals,5,"{""Square2Cnf"": 2, ""Unary"": 1}","two_sat","TwoSat"
"hepatitis",5,5,cals_compact_explain,5,"{""Square2Cnf"": 4, ""Unary"": 3}","two_sat","TwoSat"
"hepatitis",5,7,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"hepatitis",5,7,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"hepatitis",5,7,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"hepatitis",5,7,square2cnf,1,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"hepatitis",5,7,affine,1,"{""Affine"": 17}","affine_gf2","Gf2Gaussian"
"hepatitis",5,7,smart_certified,5,"{""Affine"": 1, ""Horn"": 3, ""Unary"": 11}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"hepatitis",5,7,cals,5,"{""Square2Cnf"": 2, ""Unary"": 1}","two_sat","TwoSat"
"hepatitis",5,7,cals_compact_explain,5,"{""Square2Cnf"": 4, ""Unary"": 3}","two_sat","TwoSat"
"hepatitis",6,5,unary,1,"{""Unary"": 10}","uncommitted","StructuralHorn"
"hepatitis",6,5,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"hepatitis",6,5,antihorn,1,"{""AntiHorn"": 12}","antihorn","StructuralAntiHorn"
"hepatitis",6,5,square2cnf,1,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"hepatitis",6,5,affine,1,"{""Affine"": 8}","affine_gf2","Gf2Gaussian"
"hepatitis",6,5,smart_certified,5,"{""Affine"": 2, ""Unary"": 7}","uncommitted|affine_gf2","Gf2Gaussian|StructuralHorn"
"hepatitis",6,5,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",6,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",6,7,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"hepatitis",6,7,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"hepatitis",6,7,antihorn,1,"{""AntiHorn"": 12}","antihorn","StructuralAntiHorn"
"hepatitis",6,7,square2cnf,1,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"hepatitis",6,7,affine,1,"{""Affine"": 13}","affine_gf2","Gf2Gaussian"
"hepatitis",6,7,smart_certified,5,"{""Affine"": 3, ""Unary"": 8}","uncommitted|affine_gf2","Gf2Gaussian|StructuralHorn"
"hepatitis",6,7,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",6,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",7,5,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"hepatitis",7,5,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"hepatitis",7,5,antihorn,1,"{""AntiHorn"": 13}","antihorn","StructuralAntiHorn"
"hepatitis",7,5,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"hepatitis",7,5,affine,1,"{""Affine"": 11}","affine_gf2","Gf2Gaussian"
"hepatitis",7,5,smart_certified,5,"{""Horn"": 3, ""Unary"": 9}","horn","StructuralHorn"
"hepatitis",7,5,cals,5,"{}","uncommitted","StructuralHorn"
"hepatitis",7,5,cals_compact_explain,5,"{""Horn"": 1}","horn","StructuralHorn"
"hepatitis",7,7,unary,1,"{""Unary"": 18}","uncommitted","StructuralHorn"
"hepatitis",7,7,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"hepatitis",7,7,antihorn,1,"{""AntiHorn"": 13}","antihorn","StructuralAntiHorn"
"hepatitis",7,7,square2cnf,1,"{""Square2Cnf"": 13}","two_sat","TwoSat"
"hepatitis",7,7,affine,1,"{""Affine"": 12}","affine_gf2","Gf2Gaussian"
"hepatitis",7,7,smart_certified,5,"{""Horn"": 4, ""Unary"": 10}","horn","StructuralHorn"
"hepatitis",7,7,cals,5,"{}","uncommitted","StructuralHorn"
"hepatitis",7,7,cals_compact_explain,5,"{""Horn"": 1}","horn","StructuralHorn"
"hepatitis",8,5,unary,1,"{""Unary"": 13}","uncommitted","StructuralHorn"
"hepatitis",8,5,horn,1,"{""Horn"": 10}","horn","StructuralHorn"
"hepatitis",8,5,antihorn,1,"{""AntiHorn"": 10}","antihorn","StructuralAntiHorn"
"hepatitis",8,5,square2cnf,1,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"hepatitis",8,5,affine,1,"{""Affine"": 10}","affine_gf2","Gf2Gaussian"
"hepatitis",8,5,smart_certified,5,"{""Horn"": 5, ""Unary"": 6}","uncommitted|horn","StructuralHorn"
"hepatitis",8,5,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",8,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",8,7,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"hepatitis",8,7,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"hepatitis",8,7,antihorn,1,"{""AntiHorn"": 12}","antihorn","StructuralAntiHorn"
"hepatitis",8,7,square2cnf,1,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"hepatitis",8,7,affine,1,"{""Affine"": 13}","affine_gf2","Gf2Gaussian"
"hepatitis",8,7,smart_certified,5,"{""Horn"": 5, ""Unary"": 7}","uncommitted|horn","StructuralHorn"
"hepatitis",8,7,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",8,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"hepatitis",9,5,unary,1,"{""Unary"": 12}","uncommitted","StructuralHorn"
"hepatitis",9,5,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"hepatitis",9,5,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"hepatitis",9,5,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"hepatitis",9,5,affine,1,"{""Affine"": 11}","affine_gf2","Gf2Gaussian"
"hepatitis",9,5,smart_certified,5,"{""Horn"": 4, ""Unary"": 6}","uncommitted|horn","StructuralHorn"
"hepatitis",9,5,cals,5,"{}","uncommitted","StructuralHorn"
"hepatitis",9,5,cals_compact_explain,5,"{""Horn"": 1}","horn","StructuralHorn"
"hepatitis",9,7,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"hepatitis",9,7,horn,1,"{""Horn"": 15}","horn","StructuralHorn"
"hepatitis",9,7,antihorn,1,"{""AntiHorn"": 15}","antihorn","StructuralAntiHorn"
"hepatitis",9,7,square2cnf,1,"{""Square2Cnf"": 15}","two_sat","TwoSat"
"hepatitis",9,7,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"hepatitis",9,7,smart_certified,5,"{""Horn"": 4, ""Unary"": 9}","uncommitted|horn","StructuralHorn"
"hepatitis",9,7,cals,5,"{}","uncommitted","StructuralHorn"
"hepatitis",9,7,cals_compact_explain,5,"{""Horn"": 1}","horn","StructuralHorn"
"hypothyroid",0,5,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"hypothyroid",0,5,horn,1,"{""Horn"": 17}","horn","StructuralHorn"
"hypothyroid",0,5,antihorn,1,"{""AntiHorn"": 17}","antihorn","StructuralAntiHorn"
"hypothyroid",0,5,square2cnf,1,"{""Square2Cnf"": 17}","two_sat","TwoSat"
"hypothyroid",0,5,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"hypothyroid",0,5,smart_certified,5,"{""Affine"": 1, ""Horn"": 1, ""Unary"": 14}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"hypothyroid",0,5,cals,5,"{""Horn"": 2, ""Unary"": 1}","uncommitted|horn","StructuralHorn"
"hypothyroid",0,5,cals_compact_explain,5,"{""Horn"": 2, ""Unary"": 4}","uncommitted|horn","StructuralHorn"
"hypothyroid",0,7,unary,1,"{""Unary"": 30}","uncommitted","StructuralHorn"
"hypothyroid",0,7,horn,1,"{""Horn"": 31}","horn","StructuralHorn"
"hypothyroid",0,7,antihorn,1,"{""AntiHorn"": 31}","antihorn","StructuralAntiHorn"
"hypothyroid",0,7,square2cnf,1,"{""Square2Cnf"": 31}","two_sat","TwoSat"
"hypothyroid",0,7,affine,1,"{""Affine"": 31}","affine_gf2","Gf2Gaussian"
"hypothyroid",0,7,smart_certified,5,"{""Affine"": 3, ""Horn"": 1, ""Unary"": 25}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"hypothyroid",0,7,cals,5,"{""Horn"": 2, ""Unary"": 1}","uncommitted|horn","StructuralHorn"
"hypothyroid",0,7,cals_compact_explain,5,"{""Horn"": 4, ""Unary"": 4}","uncommitted|horn","StructuralHorn"
"hypothyroid",1,5,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
