dataset,run,depth,method,pruning_enabled,nodes_before,nodes_after,leaves_before,leaves_after,literals_before,literals_after,validation_accuracy_before,validation_accuracy_after,validation_balanced_accuracy_before,validation_balanced_accuracy_after,validation_sensitivity_before,validation_sensitivity_after,validation_specificity_before,validation_specificity_after,validation_macro_f1_before,validation_macro_f1_after,validation_minority_recall_before,validation_minority_recall_after,validation_class_support,root_reason,reason_counts,pruning_time,path_certified
"Statlog_satellite-bin",6,7,unary,false,45,45,23,23,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",6,7,horn,false,53,53,27,27,52,52,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",6,7,antihorn,false,43,43,22,22,42,42,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",6,7,square2cnf,false,45,45,23,23,88,88,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",6,7,affine,false,67,67,34,34,83,83,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",6,7,smart_certified,false,43,43,22,22,23,23,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",6,7,cals,true,61,39,31,20,51,32,0.9742351046698873,0.9774557165861514,0.9651554258781281,0.962840870833801,0.9829424307036247,0.9914712153518124,0.9473684210526315,0.9342105263157895,0.9651554258781281,0.9690948128768058,0.9473684210526315,0.9342105263157895,"0:152|1:469",no_change,"objective_improved:11|no_change:19",0.000253421,true
"Statlog_satellite-bin",6,7,cals_compact_explain,true,65,41,33,21,50,32,0.9790660225442834,0.9726247987117552,0.9683537201211985,0.9596425765907306,0.9893390191897654,0.9850746268656716,0.9473684210526315,0.9342105263157895,0.9714977704498995,0.9627278536652533,0.9473684210526315,0.9342105263157895,"0:152|1:469",no_change,"objective_improved:7|balanced_accuracy_guard:1|insufficient_validation_support:5|no_change:19",0.000250138,true
"Statlog_satellite-bin",7,5,unary,false,31,31,16,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,5,horn,false,29,29,15,15,28,28,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,5,antihorn,false,35,35,18,18,34,34,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,5,square2cnf,false,37,37,19,19,72,72,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,5,affine,false,37,37,19,19,47,47,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,5,smart_certified,false,29,29,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,5,cals,true,29,23,15,12,46,36,0.9726247987117552,0.9726247987117552,0.9551958253843564,0.9551958253843564,0.9893390191897654,0.9893390191897654,0.9210526315789473,0.9210526315789473,0.9623857623857623,0.9623857623857623,0.9210526315789473,0.9210526315789473,"0:152|1:469",no_change,"objective_improved:3|no_change:11",0.000220235,true
"Statlog_satellite-bin",7,5,cals_compact_explain,true,31,19,16,10,54,33,0.9694041867954911,0.9710144927536232,0.9552870048254967,0.95635310290652,0.9829424307036247,0.9850746268656716,0.9276315789473685,0.9276315789473685,0.9583428952729302,0.9604458598726114,0.9276315789473685,0.9276315789473685,"0:152|1:469",no_change,"objective_improved:4|insufficient_validation_support:2|no_change:9",0.000227696,true
"Statlog_satellite-bin",7,7,unary,false,43,43,22,22,21,21,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,7,horn,false,45,45,23,23,44,44,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,7,antihorn,false,47,47,24,24,46,46,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,7,square2cnf,false,49,49,25,25,96,96,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,7,affine,false,65,65,33,33,80,80,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,7,smart_certified,false,41,41,21,21,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",7,7,cals,true,51,37,26,19,75,58,0.9790660225442834,0.9790660225442834,0.9705770957243856,0.9705770957243856,0.9872068230277186,0.9872068230277186,0.9539473684210527,0.9539473684210527,0.9716255970644989,0.9716255970644989,0.9539473684210527,0.9539473684210527,"0:152|1:469",no_change,"objective_improved:7|no_change:18",0.000269234,true
"Statlog_satellite-bin",7,7,cals_compact_explain,true,49,23,25,12,81,41,0.9726247987117552,0.9726247987117552,0.9640893277971047,0.9618659521939177,0.9808102345415778,0.9829424307036247,0.9473684210526315,0.9407894736842105,0.9630596427384222,0.962895011545883,0.9473684210526315,0.9407894736842105,"0:152|1:469",no_change,"objective_improved:9|insufficient_validation_support:4|no_change:11",0.000254895,true
"Statlog_satellite-bin",8,5,unary,false,29,29,15,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,5,horn,false,29,29,15,15,28,28,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,5,antihorn,false,31,31,16,16,30,30,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,5,square2cnf,false,31,31,16,16,60,60,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,5,affine,false,43,43,22,22,58,58,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,5,smart_certified,false,29,29,15,15,16,16,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,5,cals,true,39,21,20,11,30,19,0.9581320450885669,0.9581320450885669,0.93448406463921,0.93448406463921,0.9808102345415778,0.9808102345415778,0.8881578947368421,0.8881578947368421,0.9423390091994743,0.9423390091994743,0.8881578947368421,0.8881578947368421,"0:152|1:469",no_change,"objective_improved:9|no_change:10",0.00023497,true
"Statlog_satellite-bin",8,5,cals_compact_explain,true,39,27,20,14,30,22,0.9581320450885669,0.9581320450885669,0.93448406463921,0.93448406463921,0.9808102345415778,0.9808102345415778,0.8881578947368421,0.8881578947368421,0.9423390091994743,0.9423390091994743,0.8881578947368421,0.8881578947368421,"0:152|1:469",no_change,"objective_improved:5|insufficient_validation_support:4|no_change:10",0.000243304,true
"Statlog_satellite-bin",8,7,unary,false,43,43,22,22,21,21,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,7,horn,false,45,45,23,23,44,44,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,7,antihorn,false,45,45,23,23,44,44,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,7,square2cnf,false,49,49,25,25,96,96,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,7,affine,false,73,73,37,37,100,100,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,7,smart_certified,false,39,39,20,20,21,21,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",8,7,cals,true,63,25,32,13,48,22,0.9629629629629629,0.964573268921095,0.9510226125014027,0.9543120861856134,0.9744136460554371,0.9744136460554371,0.9276315789473685,0.9342105263157895,0.9500218695872771,0.9523001508295625,0.9276315789473685,0.9342105263157895,"0:152|1:469",no_change,"objective_improved:19|no_change:12",0.00023383,true
"Statlog_satellite-bin",8,7,cals_compact_explain,true,63,37,32,19,48,30,0.9629629629629629,0.964573268921095,0.9510226125014027,0.9543120861856134,0.9744136460554371,0.9744136460554371,0.9276315789473685,0.9342105263157895,0.9500218695872771,0.9523001508295625,0.9276315789473685,0.9342105263157895,"0:152|1:469",no_change,"objective_improved:11|insufficient_validation_support:8|no_change:12",0.000259867,true
"Statlog_satellite-bin",9,5,unary,false,39,39,20,20,19,19,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,5,horn,false,37,37,19,19,36,36,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,5,antihorn,false,33,33,17,17,32,32,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,5,square2cnf,false,33,33,17,17,64,64,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,5,affine,false,43,43,22,22,55,55,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,5,smart_certified,false,35,35,18,18,21,21,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,5,cals,true,43,17,22,9,32,13,0.9533011272141707,0.9597423510466989,0.9246156435865784,0.9311034115138592,0.9808102345415778,0.9872068230277186,0.868421052631579,0.875,0.9352327040858528,0.9439006146541351,0.868421052631579,0.875,"0:152|1:469",no_change,"objective_improved:11|no_change:10",0.00020995,true
"Statlog_satellite-bin",9,5,cals_compact_explain,true,41,13,21,7,32,9,0.9565217391304348,0.9516908212560387,0.9245244641454382,0.9102092918864325,0.9872068230277186,0.9914712153518124,0.8618421052631579,0.8289473684210527,0.9391214049967868,0.9311835106382979,0.8618421052631579,0.8289473684210527,"0:152|1:469",no_change,"objective_improved:10|insufficient_validation_support:3|no_change:7",0.000213383,true
"Statlog_satellite-bin",9,7,unary,false,51,51,26,26,25,25,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,7,horn,false,51,51,26,26,50,50,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,7,antihorn,false,45,45,23,23,44,44,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,7,square2cnf,false,49,49,25,25,96,96,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,7,affine,false,71,71,36,36,91,91,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,7,smart_certified,false,47,47,24,24,29,29,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"Statlog_satellite-bin",9,7,cals,true,71,19,36,10,54,15,0.964573268921095,0.9710144927536232,0.9476419593760521,0.9607998541128941,0.9808102345415778,0.9808102345415778,0.9144736842105263,0.9407894736842105,0.951656050955414,0.9607998541128941,0.9144736842105263,0.9407894736842105,"0:152|1:469",no_change,"objective_improved:20|no_change:15",0.000230423,true
"Statlog_satellite-bin",9,7,cals_compact_explain,true,63,19,32,10,49,14,0.961352657004831,0.9629629629629629,0.9321695095948828,0.9399057344854673,0.9893390191897654,0.9850746268656716,0.875,0.8947368421052632,0.9460156476383657,0.9488733377481073,0.875,0.8947368421052632,"0:152|1:469",no_change,"objective_improved:16|insufficient_validation_support:7|no_change:8",0.000246712,true
"adult_discretized",0,5,unary,false,51,51,26,26,25,25,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,5,horn,false,59,59,30,30,58,58,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,5,antihorn,false,59,59,30,30,58,58,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,5,square2cnf,false,59,59,30,30,116,116,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,5,affine,false,57,57,29,29,58,58,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,5,smart_certified,false,51,51,26,26,25,25,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,5,cals,true,59,17,30,9,54,16,0.8580523461447772,0.8573449658099505,0.7597417810987628,0.7589529180035459,0.564638783269962,0.5636882129277566,0.9548447789275635,0.9542176230793352,0.7868644959210864,0.7858899606052648,0.564638783269962,0.5636882129277566,"0:3189|1:1052",no_change,"objective_improved:20|no_change:9",0.001285178,true
"adult_discretized",0,5,cals_compact_explain,true,57,9,29,5,50,8,0.8580523461447772,0.8479132280122612,0.7591047886806715,0.7329345945604364,0.5627376425855514,0.5047528517110266,0.9554719347757917,0.9611163374098464,0.7865147550107634,0.7634705802242556,0.5627376425855514,0.5047528517110266,"0:3189|1:1052",no_change,"objective_improved:21|insufficient_validation_support:2|no_change:5",0.00143768,true
"adult_discretized",0,7,unary,false,137,137,69,69,68,68,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,7,horn,false,177,177,89,89,176,176,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,7,antihorn,false,191,191,96,96,190,190,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,7,square2cnf,false,177,177,89,89,352,352,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,7,affine,false,175,175,88,88,181,181,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,7,smart_certified,false,137,137,69,69,73,73,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",0,7,cals,true,181,27,91,14,160,26,0.8526290969111059,0.8594671068144305,0.7551801463443133,0.7632304845434699,0.561787072243346,0.5722433460076045,0.9485732204452807,0.9542176230793352,0.7802449483801032,0.7898470185240614,0.561787072243346,0.5722433460076045,"0:3189|1:1052",no_change,"objective_improved:74|no_change:16",0.001806108,true
"adult_discretized",0,7,cals_compact_explain,true,177,9,89,5,155,8,0.8526290969111059,0.8479132280122612,0.7535876652990854,0.7329345945604364,0.5570342205323194,0.5047528517110266,0.9501411100658513,0.9611163374098464,0.7793526067088461,0.7634705802242556,0.5570342205323194,0.5047528517110266,"0:3189|1:1052",no_change,"objective_improved:75|insufficient_validation_support:8|no_change:5",0.002186471,true
"adult_discretized",1,5,unary,false,53,53,27,27,26,26,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,5,horn,false,59,59,30,30,58,58,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,5,antihorn,false,59,59,30,30,58,58,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,5,square2cnf,false,61,61,31,31,120,120,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,5,affine,false,61,61,31,31,62,62,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,5,smart_certified,false,53,53,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,5,cals,true,55,23,28,12,41,17,0.8464984673426079,0.8464984673426079,0.7568365650936502,0.7568365650936502,0.5788973384030418,0.5788973384030418,0.9347757917842584,0.9347757917842584,0.7766214657203976,0.7766214657203976,0.5788973384030418,0.5788973384030418,"0:3189|1:1052",no_change,"objective_improved:16|no_change:11",0.001166214,true
"adult_discretized",1,5,cals_compact_explain,true,55,11,28,6,41,9,0.8464984673426079,0.8415468049988211,0.7568365650936502,0.7404856523195824,0.5788973384030418,0.5399239543726235,0.9347757917842584,0.9410473502665412,0.7766214657203976,0.7638146711184071,0.5788973384030418,0.5399239543726235,"0:3189|1:1052",no_change,"objective_improved:18|insufficient_validation_support:1|no_change:8",0.001410639,true
"adult_discretized",1,7,unary,false,141,141,71,71,70,70,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,7,horn,false,171,171,86,86,170,170,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,7,antihorn,false,185,185,93,93,184,184,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,7,square2cnf,false,183,183,92,92,364,364,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,7,affine,false,191,191,96,96,196,196,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,7,smart_certified,false,139,139,70,70,78,78,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",1,7,cals,true,165,45,83,23,122,34,0.8497995755717991,0.8535722706908748,0.744380784946352,0.7538963249382681,0.535171102661597,0.5560836501901141,0.953590467231107,0.9517089996864221,0.7719391432951839,0.78022754634028,0.535171102661597,0.5560836501901141,"0:3189|1:1052",no_change,"objective_improved:57|no_change:25",0.001801957,true
"adult_discretized",1,7,cals_compact_explain,true,163,17,82,9,117,13,0.8493279886819146,0.845555293562839,0.7434302146041467,0.7313667049398658,0.5332699619771863,0.5047528517110266,0.953590467231107,0.957980558168705,0.7710314260751029,0.7608493991436447,0.5332699619771863,0.5047528517110266,"0:3189|1:1052",no_change,"objective_improved:67|insufficient_validation_support:1|no_change:13",0.002112932,true
"adult_discretized",2,5,unary,false,57,57,29,29,28,28,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,5,horn,false,59,59,30,30,58,58,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,5,antihorn,false,57,57,29,29,56,56,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,5,square2cnf,false,55,55,28,28,108,108,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,5,affine,false,55,55,28,28,56,56,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,5,smart_certified,false,57,57,29,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,5,cals,true,57,21,29,11,51,20,0.8512143362414525,0.8500353690167414,0.7545579087810166,0.751544490507412,0.5627376425855514,0.5560836501901141,0.9463781749764817,0.94700533082471,0.778848165029765,0.7762869524194368,0.5627376425855514,0.5560836501901141,"0:3189|1:1052",no_change,"objective_improved:16|no_change:12",0.001729412,true
"adult_discretized",2,5,cals_compact_explain,true,51,9,26,5,44,7,0.8533364772459325,0.8368309360999764,0.756924498066667,0.7195140853718879,0.5655893536121673,0.4866920152091255,0.9482596425211665,0.9523361555346503,0.7817397592594432,0.747230255211337,0.5655893536121673,0.4866920152091255,"0:3189|1:1052",no_change,"objective_improved:20|no_change:5",0.001647583,true
"adult_discretized",2,7,unary,false,155,155,78,78,77,77,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,7,horn,false,161,161,81,81,160,160,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,7,antihorn,false,177,177,89,89,176,176,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,7,square2cnf,false,177,177,89,89,352,352,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,7,affine,false,173,173,87,87,175,175,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,7,smart_certified,false,149,149,75,75,83,83,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",2,7,cals,true,177,49,89,25,154,45,0.8564017920301815,0.8566375854751238,0.7634217015000471,0.7680374373887424,0.5788973384030418,0.5922053231939164,0.9479460645970523,0.9438695515835686,0.7875782619584273,0.7901641820292323,0.5788973384030418,0.5922053231939164,"0:3189|1:1052",no_change,"objective_improved:60|no_change:28",0.002043924,true
"adult_discretized",2,7,cals_compact_explain,true,147,9,74,5,128,7,0.8545154444706438,0.8368309360999764,0.7745887419563686,0.7195140853718879,0.6159695817490495,0.4866920152091255,0.9332079021636877,0.9523361555346503,0.7917719631811475,0.747230255211337,0.6159695817490495,0.4866920152091255,"0:3189|1:1052",no_change,"objective_improved:56|insufficient_validation_support:10|no_change:7",0.002085806,true
"adult_discretized",3,5,unary,false,53,53,27,27,26,26,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,5,horn,false,57,57,29,29,56,56,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,5,antihorn,false,59,59,30,30,58,58,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,5,square2cnf,false,61,61,31,31,120,120,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,5,affine,false,57,57,29,29,57,57,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,5,smart_certified,false,53,53,27,27,28,28,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,5,cals,true,51,19,26,10,45,18,0.8481848184818482,0.8481848184818482,0.7457302926101923,0.7457302926101923,0.5422602089268755,0.5422602089268755,0.949200376293509,0.949200376293509,0.7716347946287387,0.7716347946287387,0.5422602089268755,0.5422602089268755,"0:3189|1:1053",no_change,"objective_improved:16|no_change:9",0.001263505,true
"adult_discretized",3,5,cals_compact_explain,true,53,9,27,5,45,8,0.851956624233852,0.8432343234323433,0.7539637232330867,0.7290798408703709,0.5593542260208927,0.5023741690408358,0.9485732204452807,0.955785512699906,0.7791150393168822,0.7578435194236035,0.5593542260208927,0.5023741690408358,"0:3189|1:1053",no_change,"objective_improved:20|insufficient_validation_support:1|no_change:5",0.001492617,true
"adult_discretized",3,7,unary,false,145,145,73,73,72,72,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,7,horn,false,151,151,76,76,150,150,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,7,antihorn,false,173,173,87,87,172,172,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,7,square2cnf,false,185,185,93,93,368,368,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,7,affine,false,183,183,92,92,184,184,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,7,smart_certified,false,137,137,69,69,79,79,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",3,7,cals,true,173,39,87,20,153,37,0.8543140028288543,0.8531353135313532,0.762846644314189,0.7528393989667116,0.5811965811965812,0.553656220322887,0.9444967074317968,0.9520225776105362,0.7857254251152719,0.7793531209519964,0.5811965811965812,0.553656220322887,"0:3189|1:1053",no_change,"objective_improved:60|no_change:26",0.001937443,true
"adult_discretized",3,7,cals_compact_explain,true,159,9,80,5,133,8,0.8552569542668552,0.8432343234323433,0.7657001140851878,0.7290798408703709,0.5878442545109211,0.5023741690408358,0.9435559736594544,0.955785512699906,0.7879425496382485,0.7578435194236035,0.5878442545109211,0.5023741690408358,"0:3189|1:1053",no_change,"objective_improved:64|insufficient_validation_support:5|no_change:10",0.002142993,true
"adult_discretized",4,5,unary,false,53,53,27,27,26,26,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,5,horn,false,57,57,29,29,56,56,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,5,antihorn,false,59,59,30,30,58,58,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,5,square2cnf,false,55,55,28,28,108,108,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,5,affine,false,59,59,30,30,60,60,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,5,smart_certified,false,53,53,27,27,28,28,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,5,cals,true,59,19,30,10,52,17,0.8495637821268569,0.8488564017920301,0.7741626396345804,0.7727367841212724,0.6245247148288974,0.6216730038022814,0.9238005644402634,0.9238005644402634,0.7877264140285692,0.7864980703013323,0.6245247148288974,0.6216730038022814,"0:3189|1:1052",no_change,"objective_improved:19|no_change:10",0.001350874,true
"adult_discretized",4,5,cals_compact_explain,true,57,13,29,7,49,11,0.8493279886819146,0.8396604574392832,0.785153217989119,0.7137516438994786,0.6577946768060836,0.46387832699619774,0.9125117591721543,0.9636249608027595,0.7926003766715288,0.7448764386241297,0.6577946768060836,0.46387832699619774,"0:3189|1:1052",no_change,"objective_improved:20|insufficient_validation_support:2|no_change:6",0.00151707,true
"adult_discretized",4,7,unary,false,139,139,70,70,69,69,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,7,horn,false,165,165,83,83,164,164,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,7,antihorn,false,185,185,93,93,184,184,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,7,square2cnf,false,171,171,86,86,340,340,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,7,affine,false,179,179,90,90,184,184,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,7,smart_certified,false,135,135,68,68,71,71,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",4,7,cals,true,173,45,87,23,156,42,0.8573449658099505,0.8594671068144305,0.7742407360377344,0.7715113859786553,0.6093155893536122,0.596958174904943,0.9391658827218564,0.9460645970523676,0.7938245519300686,0.7941456629171024,0.6093155893536122,0.596958174904943,"0:3189|1:1052",no_change,"objective_improved:62|no_change:24",0.001997963,true
"adult_discretized",4,7,cals_compact_explain,true,175,19,88,10,150,17,0.855930205140297,0.8396604574392832,0.775529475728711,0.7137516438994786,0.6159695817490495,0.46387832699619774,0.9350893697083725,0.9636249608027595,0.7933368558103924,0.7448764386241297,0.6159695817490495,0.46387832699619774,"0:3189|1:1052",no_change,"objective_improved:54|insufficient_validation_support:15|no_change:18",0.001961382,true
"adult_discretized",5,5,unary,false,55,55,28,28,27,27,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",5,5,horn,false,61,61,31,31,60,60,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",5,5,antihorn,false,63,63,32,32,62,62,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",5,5,square2cnf,false,61,61,31,31,120,120,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",5,5,affine,false,55,55,28,28,55,55,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",5,5,smart_certified,false,55,55,28,28,29,29,0,0,0,0,0,0,0,0,0,0,0,0,"",no_change,"",0,true
"adult_discretized",5,5,cals,true,53,27,27,14,47,22,0.84248997877859,0.8429615656684745,0.7239140128793489,0.7197686438768247,0.48859315589353614,0.4752851711026616,0.9592348698651615,0.9642521166509878,0.7538470574823861,0.7512644142163908,0.48859315589353614,0.4752851711026616,"0:3189|1:1052",no_change,"objective_improved:12|no_change:14",0.001335067,true
